Actual Price,Predicted Price
317950.0,310442.5653065443
1260000.0,997690.5653065443
540000.0,568026.5653065443
1075000.0,1459610.5653065443
375000.0,531722.5653065443
210000.0,261898.5653065443
1378600.0,869722.5653065443
580000.0,535498.5653065443
580050.0,971546.5653065443
925000.0,1120058.5653065443
275000.0,197418.5653065443
720000.0,463786.5653065443
359000.0,332378.5653065443
600000.0,404074.5653065443
415000.0,372090.5653065443
688000.0,958874.5653065443
505000.0,324554.5653065443
490000.0,848602.5653065443
760000.0,655482.5653065443
275000.0,354202.5653065443
241000.0,147818.5653065443
336000.0,410426.5653065443
796500.0,797946.5653065443
805000.0,804730.5653065443
225000.0,40154.565306544304
465000.0,595642.5653065443
469950.0,431050.5653065443
250000.0,286634.5653065443
397000.0,414122.5653065443
248000.0,371434.5653065443
429000.0,535930.5653065443
1085500.0,1082458.5653065443
445000.0,499546.5653065443
650000.0,725882.5653065443
238950.0,304458.5653065443
358000.0,489242.5653065443
632000.0,702458.5653065443
721000.0,509034.5653065443
246500.0,127802.5653065443
457000.0,517546.5653065443
787000.0,457290.5653065443
420000.0,412154.5653065443
549950.0,792474.5653065443
590000.0,622634.5653065443
287000.0,407290.5653065443
450000.0,413306.5653065443
560000.0,479882.5653065443
315000.0,228314.5653065443
339000.0,284170.5653065443
320000.0,528394.5653065443
760000.0,822106.5653065443
810000.0,860314.5653065443
475000.0,737210.5653065443
274000.0,278314.5653065443
335000.0,270090.5653065443
665000.0,515466.5653065443
560000.0,452682.5653065443
230000.0,255306.5653065443
492000.0,423114.5653065443
471000.0,533370.5653065443
385000.0,465818.5653065443
360000.0,459546.5653065443
498688.0,519418.5653065443
207000.0,211450.5653065443
340000.0,164042.5653065443
219950.0,271226.5653065443
340000.0,398986.5653065443
517500.0,498330.5653065443
159100.0,139154.5653065443
420000.0,409514.5653065443
325000.0,203498.5653065443
295000.0,400922.5653065443
389800.0,594730.5653065443
267800.0,297218.5653065443
460000.0,511082.5653065443
205950.0,125402.5653065443
1000000.0,809498.5653065443
625000.0,796986.5653065443
360000.0,417882.5653065443
791000.0,691322.5653065443
799990.0,688762.5653065443
455000.0,481690.5653065443
425000.0,388826.5653065443
190000.0,265834.5653065443
525000.0,473466.5653065443
1500000.0,985210.5653065443
626500.0,468618.5653065443
820000.0,1033050.5653065443
460000.0,618554.5653065443
500000.0,741082.5653065443
613000.0,555850.5653065443
279000.0,42986.565306544304
475000.0,550234.5653065443
1500000.0,595834.5653065443
311300.0,422194.5653065443
1650000.0,948602.5653065443
178500.0,139290.5653065443
485000.0,338890.5653065443
439000.0,390122.5653065443
2538000.0,1160858.5653065443
1149000.0,1780570.5653065443
410000.0,545002.5653065443
223000.0,135018.5653065443
475000.0,554906.5653065443
300000.0,467194.5653065443
225000.0,290522.5653065443
384000.0,381834.5653065443
305000.0,240554.5653065443
625000.0,730810.5653065443
383000.0,560634.5653065443
725000.0,767546.5653065443
472000.0,1013914.5653065443
619000.0,456282.5653065443
358000.0,444778.5653065443
960000.0,1278554.5653065443
478000.0,490170.5653065443
749000.0,551194.5653065443
425000.0,473258.5653065443
446000.0,602650.5653065443
720000.0,561786.5653065443
625000.0,552426.5653065443
237600.0,206010.5653065443
350000.0,547962.5653065443
560000.0,674810.5653065443
530000.0,384122.5653065443
292000.0,308986.5653065443
945000.0,651194.5653065443
185000.0,167802.5653065443
400000.0,516026.5653065443
435000.0,354554.5653065443
970000.0,1107290.5653065443
399000.0,252970.5653065443
232000.0,43266.565306544304
311000.0,320746.5653065443
354000.0,403450.5653065443
575000.0,812026.5653065443
209500.0,258946.5653065443
642860.0,743578.5653065443
385000.0,413850.5653065443
2027000.0,1371674.5653065443
572500.0,462730.5653065443
205000.0,170634.5653065443
520000.0,370410.5653065443
262500.0,450746.5653065443
385000.0,600442.5653065443
828500.0,1134074.5653065443
673000.0,690682.5653065443
517850.0,817690.5653065443
275000.0,448138.5653065443
378000.0,765082.5653065443
971000.0,1129498.5653065443
280000.0,330586.5653065443
265000.0,201754.5653065443
960000.0,1089658.5653065443
747000.0,623290.5653065443
798000.0,1048762.5653065443
207000.0,327594.5653065443
235000.0,188394.5653065443
450000.0,526458.5653065443
580000.0,776890.5653065443
332500.0,290058.5653065443
214000.0,212218.5653065443
450000.0,291162.5653065443
490000.0,372770.5653065443
244950.0,273674.5653065443
335000.0,275306.5653065443
414999.0,580314.5653065443
760000.0,711162.5653065443
250000.0,185450.5653065443
719000.0,628346.5653065443
420000.0,408490.5653065443
461000.0,398986.5653065443
175000.0,444042.5653065443
438800.0,660794.5653065443
1680000.0,1478682.5653065443
534950.0,647482.5653065443
505000.0,385706.5653065443
350000.0,781658.5653065443
400000.0,201226.5653065443
1190000.0,1543626.5653065443
475000.0,504826.5653065443
765000.0,463530.5653065443
502000.0,492602.5653065443
415000.0,374666.5653065443
420000.0,609098.5653065443
860000.0,867226.5653065443
590000.0,651674.5653065443
415000.0,374570.5653065443
234000.0,134650.5653065443
372977.0,457594.5653065443
546200.0,860730.5653065443
279000.0,204714.5653065443
1190000.0,880506.5653065443
110000.0,25474.565306544304
437000.0,728890.5653065443
798500.0,597850.5653065443
538000.0,457514.5653065443
1350000.0,851578.5653065443
346290.0,384506.5653065443
1280600.0,901658.5653065443
633634.0,739642.5653065443
503045.0,610186.5653065443
360000.0,419674.5653065443
490000.0,371818.5653065443
167500.0,66490.5653065443
399950.0,492522.5653065443
307500.0,381266.5653065443
860000.0,1350298.5653065443
365000.0,235658.5653065443
334950.0,414074.5653065443
345000.0,440490.5653065443
775000.0,649114.5653065443
628000.0,529082.5653065443
499000.0,426298.5653065443
475000.0,669690.5653065443
450000.0,711162.5653065443
359500.0,418202.5653065443
625000.0,460906.5653065443
265000.0,168578.5653065443
675000.0,354178.5653065443
371000.0,468346.5653065443
227500.0,177210.5653065443
525000.0,404858.5653065443
975000.0,940922.5653065443
492000.0,361466.5653065443
699000.0,853722.5653065443
430000.0,591322.5653065443
840000.0,686682.5653065443
735000.0,687322.5653065443
310000.0,512714.5653065443
805000.0,832922.5653065443
405000.0,423770.5653065443
820000.0,666682.5653065443
250000.0,383274.5653065443
240000.0,354618.5653065443
600000.0,622490.5653065443
400000.0,350458.5653065443
853505.0,1163994.5653065443
545000.0,544170.5653065443
1170000.0,775578.5653065443
405000.0,610970.5653065443
450000.0,688090.5653065443
499000.0,643706.5653065443
300000.0,237050.5653065443
299000.0,489770.5653065443
665000.0,717466.5653065443
700000.0,583098.5653065443
563250.0,385898.5653065443
361550.0,247098.5653065443
423000.0,526970.5653065443
630000.0,424682.5653065443
375000.0,344986.5653065443
618000.0,629338.5653065443
425000.0,504010.5653065443
285000.0,366698.5653065443
432500.0,559274.5653065443
1648000.0,1458522.5653065443
405000.0,599770.5653065443
580000.0,465338.5653065443
270000.0,501690.5653065443
207000.0,421418.5653065443
560000.0,487354.5653065443
239975.0,350970.5653065443
334000.0,533962.5653065443
651000.0,696634.5653065443
671500.0,509402.5653065443
325000.0,425770.5653065443
379000.0,407754.5653065443
225000.0,363466.5653065443
600000.0,531930.5653065443
754000.0,831322.5653065443
441750.0,413402.5653065443
555000.0,481258.5653065443
1099500.0,782042.5653065443
335000.0,525978.5653065443
340000.0,268362.5653065443
449950.0,452714.5653065443
1515000.0,1308186.5653065443
675000.0,747706.5653065443
598200.0,633338.5653065443
715500.0,796282.5653065443
850000.0,586266.5653065443
259950.0,423882.5653065443
450000.0,450266.5653065443
563000.0,381082.5653065443
392500.0,410426.5653065443
925000.0,769546.5653065443
285000.0,286362.5653065443
455800.0,470890.5653065443
426500.0,278202.5653065443
496000.0,441018.5653065443
2983000.0,2126426.5653065443
310000.0,166802.5653065443
385200.0,243354.5653065443
415000.0,378474.5653065443
240000.0,222522.5653065443
712000.0,722522.5653065443
255000.0,297722.5653065443
1015000.0,1171034.5653065443
810000.0,910266.5653065443
160000.0,314890.5653065443
540000.0,642938.5653065443
460000.0,694074.5653065443
1300000.0,1538010.5653065443
386500.0,487034.5653065443
1465000.0,1130874.5653065443
600000.0,864026.5653065443
472000.0,792634.5653065443
1695000.0,1082042.5653065443
250000.0,236762.5653065443
325000.0,389722.5653065443
470000.0,455690.5653065443
370000.0,415578.5653065443
450000.0,453114.5653065443
549010.0,499066.5653065443
341950.0,553370.5653065443
493000.0,658858.5653065443
610000.0,867770.5653065443
370000.0,340730.5653065443
449500.0,549530.5653065443
455000.0,553882.5653065443
175000.0,242562.5653065443
748000.0,720346.5653065443
532500.0,613402.5653065443
825000.0,394042.5653065443
430000.0,764858.5653065443
260000.0,262426.5653065443
199950.0,208026.5653065443
809000.0,518602.5653065443
850000.0,775834.5653065443
680000.0,556554.5653065443
752500.0,737338.5653065443
308130.0,612954.5653065443
710000.0,775514.5653065443
760000.0,856058.5653065443
215000.0,98874.5653065443
459950.0,598426.5653065443
1348000.0,1306586.5653065443
735000.0,603418.5653065443
616750.0,640394.5653065443
378500.0,393626.5653065443
439000.0,408186.5653065443
1210000.0,574506.5653065443
756000.0,711290.5653065443
620000.0,619802.5653065443
739900.0,740250.5653065443
725000.0,578874.5653065443
351000.0,383322.5653065443
1599950.0,1317594.5653065443
460000.0,538906.5653065443
316500.0,334858.5653065443
815000.0,690682.5653065443
399888.0,508426.5653065443
925000.0,607866.5653065443
1910000.0,1190746.5653065443
205000.0,9338.565306544304
270000.0,315514.5653065443
815000.0,795226.5653065443
520000.0,554954.5653065443
435000.0,573146.5653065443
579950.0,471578.5653065443
1728000.0,1058170.5653065443
675000.0,481402.5653065443
600000.0,532762.5653065443
390000.0,482106.5653065443
280000.0,213898.5653065443
315000.0,408474.5653065443
213550.0,209546.5653065443
441500.0,571386.5653065443
220000.0,322330.5653065443
270000.0,568442.5653065443
192950.0,39274.565306544304
689888.0,539018.5653065443
345000.0,393594.5653065443
1037000.0,1199194.5653065443
650000.0,737498.5653065443
320000.0,390138.5653065443
349950.0,316842.5653065443
410000.0,321066.5653065443
235867.0,114058.5653065443
405000.0,446106.5653065443
228900.0,313146.5653065443
430000.0,608218.5653065443
818900.0,375930.5653065443
505000.0,394234.5653065443
988000.0,774810.5653065443
338000.0,466330.5653065443
920000.0,784058.5653065443
325000.0,325082.5653065443
399000.0,225410.5653065443
375000.0,378906.5653065443
269950.0,287962.5653065443
230000.0,218426.5653065443
465000.0,212394.5653065443
215000.0,87738.5653065443
440000.0,450170.5653065443
405000.0,410682.5653065443
245000.0,479002.5653065443
490000.0,595098.5653065443
675000.0,270274.5653065443
539950.0,563690.5653065443
332000.0,456634.5653065443
395000.0,411994.5653065443
532500.0,617882.5653065443
649950.0,716090.5653065443
180000.0,264066.5653065443
440000.0,500202.5653065443
697000.0,513754.5653065443
195000.0,88122.5653065443
1052500.0,878586.5653065443
460000.0,483642.5653065443
360000.0,444698.5653065443
207200.0,-23205.434693455696
575000.0,666202.5653065443
617950.0,689658.5653065443
320000.0,337386.5653065443
316000.0,425850.5653065443
775000.0,513114.5653065443
815000.0,873946.5653065443
898000.0,444234.5653065443
625000.0,622826.5653065443
680000.0,616202.5653065443
810000.0,798554.5653065443
798800.0,823674.5653065443
494900.0,460954.5653065443
1532500.0,1249274.5653065443
460000.0,714650.5653065443
435000.0,437626.5653065443
2395000.0,1019322.5653065443
370000.0,228402.5653065443
2400000.0,1081914.5653065443
600000.0,670522.5653065443
653750.0,771610.5653065443
740000.0,1475610.5653065443
536751.0,594154.5653065443
1029000.0,1064602.5653065443
195000.0,365882.5653065443
802500.0,576154.5653065443
276900.0,297930.5653065443
400000.0,530042.5653065443
325000.0,464698.5653065443
273000.0,258714.5653065443
355000.0,515482.5653065443
398000.0,331162.5653065443
330000.0,431130.5653065443
722800.0,1192986.5653065443
338000.0,511002.5653065443
190000.0,185090.5653065443
550000.0,506778.5653065443
472000.0,831386.5653065443
445000.0,427498.5653065443
340000.0,409434.5653065443
360000.0,388666.5653065443
440000.0,632250.5653065443
815000.0,537642.5653065443
327555.0,457050.5653065443
499950.0,485418.5653065443
385000.0,169666.5653065443
735000.0,737050.5653065443
1530000.0,1174042.5653065443
257500.0,219354.5653065443
516000.0,509082.5653065443
246000.0,170874.5653065443
150000.0,127778.5653065443
825000.0,858778.5653065443
804000.0,709338.5653065443
815000.0,984314.5653065443
317000.0,458778.5653065443
525000.0,632058.5653065443
245000.0,324890.5653065443
535000.0,530554.5653065443
435000.0,590586.5653065443
317000.0,385450.5653065443
335000.0,480074.5653065443
216500.0,340458.5653065443
605000.0,602778.5653065443
560000.0,566250.5653065443
260000.0,215082.5653065443
235000.0,404410.5653065443
449250.0,431290.5653065443
430000.0,391698.5653065443
208950.0,70346.5653065443
495000.0,606442.5653065443
1680000.0,2051610.5653065443
328000.0,350106.5653065443
320000.0,379658.5653065443
522500.0,542890.5653065443
520000.0,501754.5653065443
615000.0,711866.5653065443
735000.0,853818.5653065443
355000.0,411466.5653065443
220650.0,319386.5653065443
336800.0,520538.5653065443
225800.0,156346.5653065443
485000.0,490570.5653065443
525000.0,459850.5653065443
359900.0,512698.5653065443
506000.0,399850.5653065443
2320000.0,1390106.5653065443
750000.0,913402.5653065443
505000.0,661690.5653065443
1164000.0,1003610.5653065443
613000.0,419498.5653065443
637000.0,555130.5653065443
380000.0,361722.5653065443
649500.0,866010.5653065443
325000.0,407098.5653065443
505657.0,603162.5653065443
440250.0,561754.5653065443
409000.0,407754.5653065443
610000.0,508602.5653065443
229950.0,154146.5653065443
263400.0,45226.565306544304
525000.0,430906.5653065443
235000.0,264922.5653065443
982000.0,974554.5653065443
549900.0,782010.5653065443
639000.0,509642.5653065443
389700.0,476218.5653065443
1058000.0,607354.5653065443
265000.0,275674.5653065443
231000.0,-37829.434693455696
863000.0,1123482.5653065443
848000.0,908154.5653065443
225000.0,499594.5653065443
317625.0,618938.5653065443
259000.0,205162.5653065443
1355000.0,1588506.5653065443
366000.0,385370.5653065443
349900.0,269338.5653065443
518000.0,539914.5653065443
449000.0,552522.5653065443
734000.0,618874.5653065443
170000.0,163514.5653065443
730000.0,569882.5653065443
302282.0,342074.5653065443
315000.0,497530.5653065443
659000.0,842010.5653065443
760000.0,516762.5653065443
712000.0,751162.5653065443
430000.0,498346.5653065443
447500.0,536986.5653065443
315000.0,271602.5653065443
514000.0,366362.5653065443
399950.0,593482.5653065443
592500.0,605530.5653065443
710000.0,561274.5653065443
1325000.0,1238298.5653065443
425000.0,603402.5653065443
520000.0,378858.5653065443
419000.0,421194.5653065443
580000.0,595674.5653065443
469000.0,394658.5653065443
707000.0,685370.5653065443
330000.0,433290.5653065443
395000.0,513722.5653065443
219000.0,195610.5653065443
511555.0,375498.5653065443
432000.0,527546.5653065443
278000.0,225946.5653065443
332900.0,451050.5653065443
289000.0,246090.5653065443
299000.0,287802.5653065443
355000.0,436602.5653065443
350000.0,393946.5653065443
270000.0,634618.5653065443
710000.0,662778.5653065443
430000.0,315514.5653065443
769000.0,983930.5653065443
313000.0,387994.5653065443
395000.0,364650.5653065443
339999.0,440698.5653065443
185000.0,132762.5653065443
740000.0,784122.5653065443
640000.0,739802.5653065443
222900.0,76170.5653065443
740000.0,790714.5653065443
500000.0,631818.5653065443
541500.0,590458.5653065443
885000.0,731386.5653065443
760000.0,1058138.5653065443
457500.0,433546.5653065443
197500.0,177210.5653065443
320000.0,463642.5653065443
831000.0,626234.5653065443
396000.0,473130.5653065443
243500.0,193714.5653065443
313000.0,466202.5653065443
1315000.0,1160602.5653065443
430000.0,365258.5653065443
444000.0,514970.5653065443
740000.0,436970.5653065443
665000.0,578042.5653065443
467000.0,488858.5653065443
555000.0,756410.5653065443
895000.0,925946.5653065443
250000.0,258170.5653065443
480000.0,491978.5653065443
398000.0,598426.5653065443
355000.0,470138.5653065443
392800.0,387130.5653065443
405000.0,517498.5653065443
271115.0,234186.5653065443
3635000.0,1520154.5653065443
206000.0,141346.5653065443
578550.0,554250.5653065443
1225000.0,756282.5653065443
329000.0,407306.5653065443
756000.0,1052186.5653065443
349000.0,376506.5653065443
419000.0,234418.5653065443
525000.0,762650.5653065443
252750.0,232522.5653065443
1320000.0,1205466.5653065443
405000.0,426618.5653065443
909950.0,842618.5653065443
379000.0,409114.5653065443
249950.0,254058.5653065443
365000.0,314794.5653065443
330000.0,351562.5653065443
510000.0,455402.5653065443
124740.0,106522.5653065443
525000.0,600634.5653065443
695000.0,1151898.5653065443
256500.0,227018.5653065443
104950.0,215850.5653065443
199000.0,177610.5653065443
410000.0,273642.5653065443
550000.0,463354.5653065443
262000.0,367594.5653065443
642450.0,464458.5653065443
305000.0,284474.5653065443
450000.0,433402.5653065443
477000.0,428458.5653065443
655000.0,688410.5653065443
550000.0,433482.5653065443
975000.0,1272154.5653065443
823000.0,727226.5653065443
415000.0,317306.5653065443
480000.0,632250.5653065443
2280000.0,3319258.5653065443
412000.0,363002.5653065443
357000.0,462042.5653065443
285000.0,369722.5653065443
517950.0,434218.5653065443
207000.0,310650.5653065443
870000.0,842842.5653065443
290000.0,423138.5653065443
562500.0,651066.5653065443
545000.0,559258.5653065443
310000.0,258378.5653065443
245000.0,287674.5653065443
758000.0,588026.5653065443
870000.0,539466.5653065443
350000.0,563898.5653065443
1650000.0,1086330.5653065443
392000.0,538394.5653065443
949950.0,1360090.5653065443
160000.0,552394.5653065443
555000.0,491066.5653065443
350000.0,472378.5653065443
751000.0,894586.5653065443
1300000.0,942458.5653065443
698000.0,311130.5653065443
341500.0,271258.5653065443
612000.0,562554.5653065443
200000.0,140306.5653065443
395000.0,452922.5653065443
352500.0,432586.5653065443
444500.0,547354.5653065443
337000.0,318650.5653065443
985000.0,1385562.5653065443
415000.0,448122.5653065443
393000.0,362706.5653065443
405000.0,435802.5653065443
725000.0,759674.5653065443
320000.0,452922.5653065443
515000.0,657418.5653065443
855000.0,813306.5653065443
289571.0,289658.5653065443
530000.0,607162.5653065443
505000.0,714938.5653065443
196500.0,199482.5653065443
615000.0,610906.5653065443
433000.0,724826.5653065443
660000.0,679514.5653065443
500000.0,432474.5653065443
253905.0,236914.5653065443
308000.0,415946.5653065443
625000.0,470570.5653065443
337500.0,373098.5653065443
514000.0,480618.5653065443
384500.0,431082.5653065443
920000.0,1054426.5653065443
417000.0,485130.5653065443
370000.0,678170.5653065443
549900.0,455098.5653065443
482000.0,492394.5653065443
360000.0,394554.5653065443
490000.0,500634.5653065443
492000.0,368906.5653065443
480000.0,620346.5653065443
220000.0,262314.5653065443
1100000.0,908058.5653065443
435000.0,431194.5653065443
469000.0,320010.5653065443
465000.0,653098.5653065443
300000.0,328074.5653065443
335000.0,359466.5653065443
474950.0,615674.5653065443
289950.0,308250.5653065443
462000.0,468570.5653065443
445000.0,459002.5653065443
169900.0,-152861.4346934557
229000.0,206218.5653065443
632500.0,454026.5653065443
1025000.0,586746.5653065443
1395000.0,1224090.5653065443
330000.0,449674.5653065443
433000.0,441850.5653065443
357000.0,301706.5653065443
316000.0,298154.5653065443
230000.0,254698.5653065443
352000.0,622106.5653065443
637000.0,629850.5653065443
160797.0,308746.5653065443
210500.0,234954.5653065443
877500.0,718522.5653065443
683500.0,485770.5653065443
200000.0,339818.5653065443
804100.0,858074.5653065443
430000.0,602794.5653065443
265000.0,225962.5653065443
527500.0,601082.5653065443
898000.0,1113370.5653065443
866500.0,794682.5653065443
2340000.0,1415642.5653065443
460500.0,497242.5653065443
1511250.0,1389722.5653065443
1015000.0,740122.5653065443
241000.0,224058.5653065443
418000.0,444298.5653065443
429950.0,623530.5653065443
502000.0,587114.5653065443
1195000.0,1355674.5653065443
1375000.0,1035002.5653065443
279800.0,383178.5653065443
515000.0,306378.5653065443
688000.0,925850.5653065443
744500.0,674170.5653065443
475000.0,640106.5653065443
479950.0,532618.5653065443
1340000.0,860794.5653065443
1268890.0,1535962.5653065443
350500.0,486026.5653065443
215000.0,133930.5653065443
380600.0,542218.5653065443
561000.0,436890.5653065443
249950.0,178490.5653065443
480000.0,860378.5653065443
435000.0,579098.5653065443
385000.0,417594.5653065443
850000.0,758506.5653065443
210000.0,225298.5653065443
348580.0,441066.5653065443
622000.0,525770.5653065443
1350000.0,1394714.5653065443
1005000.0,607450.5653065443
335000.0,497594.5653065443
329950.0,442218.5653065443
280000.0,269226.5653065443
2095000.0,1491162.5653065443
255000.0,244218.5653065443
331000.0,545242.5653065443
393000.0,382554.5653065443
510000.0,646698.5653065443
359000.0,536602.5653065443
220000.0,255802.5653065443
450000.0,523034.5653065443
355000.0,335274.5653065443
675000.0,730426.5653065443
489000.0,570490.5653065443
539000.0,602250.5653065443
945000.0,849338.5653065443
490000.0,620650.5653065443
205000.0,238618.5653065443
585000.0,588074.5653065443
425000.0,412634.5653065443
251700.0,394602.5653065443
459800.0,467546.5653065443
142500.0,-59501.434693455696
503000.0,405242.5653065443
410000.0,408458.5653065443
1810000.0,1001818.5653065443
316000.0,172746.5653065443
325000.0,371290.5653065443
364000.0,353786.5653065443
485000.0,580010.5653065443
315000.0,429610.5653065443
825750.0,824922.5653065443
575000.0,796762.5653065443
770000.0,734010.5653065443
489950.0,208370.5653065443
850000.0,800890.5653065443
270000.0,218250.5653065443
597000.0,621434.5653065443
885000.0,1201306.5653065443
477000.0,351066.5653065443
405000.0,414554.5653065443
500000.0,606298.5653065443
240000.0,349834.5653065443
865000.0,994938.5653065443
283450.0,518650.5653065443
525000.0,798330.5653065443
1425000.0,763866.5653065443
235750.0,136018.5653065443
336500.0,309770.5653065443
922000.0,1017978.5653065443
410000.0,481562.5653065443
226450.0,206058.5653065443
515000.0,485818.5653065443
230000.0,140554.5653065443
190000.0,209178.5653065443
210000.0,274362.5653065443
886000.0,738842.5653065443
238000.0,169202.5653065443
422500.0,459962.5653065443
132500.0,132130.5653065443
424000.0,652954.5653065443
345000.0,335754.5653065443
361810.0,258202.5653065443
243000.0,231850.5653065443
260000.0,318346.5653065443
215000.0,135666.5653065443
552500.0,695738.5653065443
289900.0,317658.5653065443
843500.0,1179066.5653065443
654500.0,553274.5653065443
613500.0,638010.5653065443
619790.0,338962.5653065443
276000.0,353202.5653065443
290000.0,272346.5653065443
404500.0,275562.5653065443
849000.0,621658.5653065443
505400.0,477178.5653065443
975000.0,820250.5653065443
569900.0,546138.5653065443
575000.0,330074.5653065443
490000.0,626570.5653065443
325000.0,222474.5653065443
510000.0,511146.5653065443
431000.0,642170.5653065443
400000.0,507434.5653065443
239950.0,195050.5653065443
159075.0,242042.5653065443
595500.0,568602.5653065443
567000.0,681658.5653065443
350000.0,376082.5653065443
304000.0,347706.5653065443
275000.0,248042.5653065443
976000.0,1011354.5653065443
207000.0,135434.5653065443
345000.0,459386.5653065443
1195000.0,1100410.5653065443
237000.0,149314.5653065443
637000.0,549722.5653065443
200000.0,255066.5653065443
348000.0,418042.5653065443
250000.0,213562.5653065443
225205.0,114410.5653065443
324950.0,347114.5653065443
285500.0,354794.5653065443
919204.0,1008954.5653065443
449000.0,404218.5653065443
970000.0,1051130.5653065443
845000.0,864058.5653065443
750000.0,704442.5653065443
330000.0,379578.5653065443
385000.0,665370.5653065443
308000.0,452442.5653065443
250000.0,323386.5653065443
255000.0,219546.5653065443
337500.0,348346.5653065443
840000.0,668378.5653065443
450000.0,497274.5653065443
130000.0,275594.5653065443
445000.0,742362.5653065443
330000.0,367850.5653065443
995000.0,902778.5653065443
350000.0,490682.5653065443
310000.0,369986.5653065443
510000.0,707578.5653065443
271000.0,144170.5653065443
359900.0,394330.5653065443
475000.0,707450.5653065443
277000.0,229354.5653065443
300000.0,377930.5653065443
385000.0,344442.5653065443
280000.0,365354.5653065443
1250000.0,990362.5653065443
338000.0,270642.5653065443
800000.0,832570.5653065443
620000.0,625130.5653065443
290000.0,277770.5653065443
442500.0,533354.5653065443
319990.0,330042.5653065443
555565.0,547322.5653065443
699000.0,814874.5653065443
382500.0,569466.5653065443
522000.0,412538.5653065443
190000.0,200778.5653065443
427500.0,466890.5653065443
696950.0,604890.5653065443
755000.0,959546.5653065443
290500.0,312954.5653065443
350000.0,594714.5653065443
399950.0,618746.5653065443
635000.0,443850.5653065443
397500.0,485434.5653065443
875000.0,926906.5653065443
672500.0,699914.5653065443
222400.0,118154.5653065443
299880.0,328858.5653065443
740000.0,723066.5653065443
604000.0,384010.5653065443
650000.0,724090.5653065443
530000.0,408122.5653065443
350000.0,395322.5653065443
799000.0,885626.5653065443
500000.0,416746.5653065443
740000.0,658170.5653065443
650000.0,635482.5653065443
1256500.0,787226.5653065443
418000.0,436410.5653065443
199990.0,39650.565306544304
485000.0,879098.5653065443
425000.0,492954.5653065443
840000.0,919226.5653065443
300000.0,305866.5653065443
465000.0,490474.5653065443
324500.0,305946.5653065443
217000.0,237466.5653065443
279000.0,419930.5653065443
791000.0,538554.5653065443
325000.0,170290.5653065443
375000.0,384746.5653065443
630000.0,786202.5653065443
552700.0,378746.5653065443
330000.0,292762.5653065443
205000.0,328170.5653065443
354000.0,257722.5653065443
397500.0,432506.5653065443
445000.0,687722.5653065443
279000.0,309370.5653065443
550000.0,515610.5653065443
249000.0,243498.5653065443
750000.0,696634.5653065443
460000.0,430666.5653065443
150000.0,188138.5653065443
450000.0,470922.5653065443
775000.0,1142234.5653065443
970000.0,1327610.5653065443
237000.0,259146.5653065443
315000.0,408442.5653065443
392000.0,493546.5653065443
450000.0,625722.5653065443
545000.0,396106.5653065443
750000.0,941850.5653065443
214950.0,226810.5653065443
660000.0,958554.5653065443
480000.0,466698.5653065443
874150.0,1125946.5653065443
342500.0,381498.5653065443
809950.0,973722.5653065443
358000.0,430682.5653065443
375000.0,430778.5653065443
799000.0,593402.5653065443
226750.0,103458.5653065443
319950.0,235162.5653065443
199000.0,183738.5653065443
850000.0,897082.5653065443
615000.0,677818.5653065443
769950.0,724538.5653065443
383000.0,360394.5653065443
450000.0,583018.5653065443
465000.0,436762.5653065443
550000.0,547098.5653065443
675000.0,633338.5653065443
435000.0,603258.5653065443
279000.0,260042.5653065443
387865.0,469978.5653065443
535000.0,292570.5653065443
998000.0,1014810.5653065443
250000.0,155826.5653065443
485000.0,602810.5653065443
568000.0,674314.5653065443
336500.0,444538.5653065443
350000.0,482362.5653065443
406000.0,355242.5653065443
475999.0,479930.5653065443
235000.0,271242.5653065443
120750.0,126170.5653065443
680000.0,491690.5653065443
1775000.0,1216538.5653065443
212000.0,98866.5653065443
355000.0,257354.5653065443
282500.0,187466.5653065443
663000.0,452506.5653065443
272000.0,434810.5653065443
310000.0,669930.5653065443
649950.0,712218.5653065443
315000.0,174418.5653065443
378500.0,347362.5653065443
342000.0,168762.5653065443
845800.0,923002.5653065443
249000.0,107586.5653065443
577500.0,850234.5653065443
500000.0,383114.5653065443
465750.0,381930.5653065443
345000.0,628122.5653065443
875000.0,733562.5653065443
533600.0,518570.5653065443
674750.0,794522.5653065443
419900.0,540650.5653065443
1050000.0,1329498.5653065443
320000.0,379018.5653065443
395000.0,274586.5653065443
574000.0,652330.5653065443
390000.0,432906.5653065443
300000.0,418746.5653065443
311000.0,442042.5653065443
299950.0,293722.5653065443
315000.0,298074.5653065443
340000.0,309818.5653065443
432000.0,756858.5653065443
249000.0,422618.5653065443
320000.0,135034.5653065443
620000.0,746810.5653065443
955000.0,943322.5653065443
265000.0,391226.5653065443
405000.0,856602.5653065443
285000.0,275594.5653065443
795000.0,1036090.5653065443
190000.0,300074.5653065443
565000.0,575642.5653065443
207950.0,171106.5653065443
320900.0,407386.5653065443
677000.0,537978.5653065443
525000.0,430890.5653065443
255000.0,251082.5653065443
239950.0,88794.5653065443
800000.0,593306.5653065443
215000.0,217834.5653065443
535000.0,379194.5653065443
378000.0,466570.5653065443
300000.0,653050.5653065443
325000.0,440922.5653065443
950000.0,948122.5653065443
645000.0,441130.5653065443
399950.0,427802.5653065443
185000.0,72698.5653065443
369950.0,516026.5653065443
336000.0,471018.5653065443
616000.0,516410.5653065443
